engine,name,split,unit,sector,observed,predicted,relative_error_percent,pass_1_percent,pass_0_1_percent,leakage_status
TRAINED_GLOBAL_CALIBRATION,reduced Planck constant times c in MeV fm,test,MeV fm,relativity_gravity,197.3269804593025,197.7922952065843,0.23580898374805742,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,reduced proton Compton wavelength,train,m,quantum_atomic,2.10308910051e-16,2.0857222887958485e-16,0.8257763168445863,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,reduced tau Compton wavelength,train,m,quantum_atomic,1.110538e-16,1.0697618951800396e-16,3.6717433190003783,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Rydberg constant,train,m^-1,quantum_atomic,10973731.568157,10834328.652363982,1.2703328391732354,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Rydberg constant times c in Hz,train,Hz,quantum_atomic,3289841960250000.0,3374156465867910.0,2.5628740418735134,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Rydberg constant times hc in eV,train,eV,quantum_atomic,13.60569312299,13.647152179020896,0.3047184414356693,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Rydberg constant times hc in J,train,J,quantum_atomic,2.179872361103e-18,2.2064015518964493e-18,1.2170066131773762,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,"Sackur-Tetrode constant (1 K, 100 kPa)",test,,dimensionless_ratio,-1.15170753496,-1.158975787744598,0.6310849381436607,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,"Sackur-Tetrode constant (1 K, 101.325 kPa)",train,,dimensionless_ratio,-1.16487052149,-1.1658935184002568,0.08782065400267323,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,second radiation constant,train,m K,general_dimensional,0.014387768775039337,0.014307666063571105,0.5567417208372035,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion gyromag. ratio,test,s^-1 T^-1,electromagnetic_quantum,203789460.78,202184866.49853215,0.7873784421070174,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion gyromag. ratio in MHz/T,train,MHz T^-1,electromagnetic_quantum,32.434100033,31.96643154853888,1.4419036877400435,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion gyromag. ratio over 2 pi,train,MHz T^-1,electromagnetic_quantum,32.43409966,31.96643154853888,1.4419025542980735,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion gyromagn. ratio,test,s^-1 T^-1,electromagnetic_quantum,203789460.78,202184866.49853215,0.7873784421070174,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion gyromagn. ratio over 2 pi,train,MHz T^-1,electromagnetic_quantum,32.4341015,31.96643154853888,1.4419081455397145,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion mag. mom.,train,J T^-1,electromagnetic_quantum,-1.07455311035e-26,-1.072254803044197e-26,0.21388494283492232,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion mag. mom. to Bohr magneton ratio,train,,dimensionless_ratio,-0.00115867149457,-0.001156193270708148,0.21388494266631689,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion mag. mom. to nuclear magneton ratio,train,,dimensionless_ratio,-2.1274977624,-2.179529423764014,2.445674081711747,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion magn. moment,test,J T^-1,electromagnetic_quantum,-1.074553024e-26,-3.767234427993674e-25,3405.8618270601733,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion magn. moment to Bohr magneton ratio,train,,dimensionless_ratio,-0.001158671474,-0.001156193270708148,0.21388317115435324,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion magn. moment to nuclear magneton ratio,train,,dimensionless_ratio,-2.127497723,-2.179529423764014,2.4456759789450695,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion to proton mag. mom. ratio,train,,dimensionless_ratio,-0.76176657721,-0.7726261531507199,1.4255778955928442,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion to proton magn. moment ratio,test,,dimensionless_ratio,-0.761766562,-0.7726261531507199,1.4255799207316586,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion to shielded proton mag. mom. ratio,train,,dimensionless_ratio,-0.7617861334,-0.7726261531507199,1.4229741492325132,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded helion to shielded proton magn. moment ratio,train,,dimensionless_ratio,-0.7617861313,-0.7726261531507199,1.4229744288231272,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton gyromag. ratio,test,s^-1 T^-1,electromagnetic_quantum,267515319.4,268153863.41952562,0.23869437494562312,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton gyromag. ratio in MHz/T,test,MHz T^-1,electromagnetic_quantum,42.57638543,42.62190873138517,0.10692147988939041,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton gyromag. ratio over 2 pi,train,MHz T^-1,electromagnetic_quantum,42.57638507,42.62190873138517,0.1069223263325962,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton mag. mom.,train,J T^-1,electromagnetic_quantum,1.410570583e-26,1.421122983195946e-26,0.7480944465397146,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton mag. mom. to Bohr magneton ratio,train,,dimensionless_ratio,0.0015209931551,0.0015323716203975027,0.7480944446955601,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton mag. mom. to nuclear magneton ratio,train,,dimensionless_ratio,2.792775648,2.74711521120256,1.6349482576639915,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton magn. moment,train,J T^-1,electromagnetic_quantum,1.41057047e-26,3.767234427993674e-25,2570.716924900373,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton magn. moment to Bohr magneton ratio,train,,dimensionless_ratio,0.001520993132,0.0015323716203975027,0.7480959748017336,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielded proton magn. moment to nuclear magneton ratio,train,,dimensionless_ratio,2.792775604,2.74711521120256,1.6349467079289255,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielding difference of d and p in HD,test,,dimensionless_ratio,1.9877e-08,1.9847059858247383e-08,0.15062706521414918,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,shielding difference of t and p in HT,train,,dimensionless_ratio,2.3945e-08,2.4131511757669804e-08,0.7789173425341543,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,speed of light in vacuum,train,m s^-1,relativity_gravity,299792458.0,298352370.15957344,0.4803615974977477,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,standard acceleration of gravity,train,m s^-2,general_dimensional,9.80665,9.859251046830657,0.5363814027283292,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,standard atmosphere,train,Pa,general_dimensional,101325.0,101269.65514577116,0.054621124331447134,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,standard-state pressure,train,Pa,general_dimensional,100000.0,98200.87771711143,1.7991222828885656,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Stefan-Boltzmann constant,train,W m^-2 K^-4,thermodynamic_statistical,5.6703744191844314e-08,5.598818136822773e-08,1.2619322300757443,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau Compton wavelength,train,m,quantum_atomic,6.97771e-16,7.222622040700133e-16,3.5099200267728623,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau Compton wavelength over 2 pi,test,m,quantum_atomic,1.11056e-16,1.0697618951800396e-16,3.673651564972663,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau energy equivalent,train,MeV,lepton_particle,1776.86,1807.6479508141967,1.732716748319893,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau mass,train,kg,lepton_particle,3.16754e-27,3.767234427993674e-25,11793.249739525543,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau mass energy equivalent,train,J,lepton_particle,2.84684e-10,2.8571551643270675e-10,0.3623373398950338,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau mass energy equivalent in MeV,train,MeV,lepton_particle,1776.82,1785.2621935069249,0.47512936070760814,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau mass in u,train,u,lepton_particle,1.90754,1.9078558477345022,0.0165578564277665,True,True,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau molar mass,test,kg mol^-1,thermodynamic_statistical,0.00190754,0.001891982464795333,0.8155810732496864,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau-electron mass ratio,train,,dimensionless_ratio,3477.23,3493.6709578293494,0.47281766893042365,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau-muon mass ratio,train,,dimensionless_ratio,16.817,16.869486585803795,0.31210433373250185,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau-neutron mass ratio,train,,dimensionless_ratio,1.89115,1.9078558477345022,0.8833697874046014,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,tau-proton mass ratio,train,,dimensionless_ratio,1.89376,1.9078558477345022,0.7443312634389848,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Thomson cross section,train,m^2,general_dimensional,6.6524587051e-29,3.767234427993674e-25,566192.0425354289,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton g factor,train,,dimensionless_ratio,5.95792493,5.99370591535104,0.6005611982600089,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton mag. mom.,train,J T^-1,electromagnetic_quantum,1.5046095178e-26,1.4818356216525413e-26,1.5136084065690325,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton mag. mom. to Bohr magneton ratio,train,,dimensionless_ratio,0.0016223936648,0.0015978369779143567,1.5136084058039285,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton mag. mom. to nuclear magneton ratio,train,,dimensionless_ratio,2.978962465,2.996900224235808,0.602147876871885,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton mass,train,kg,nuclear_particle,5.0073567512e-27,3.767234427993674e-25,7423.399300620764,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton mass energy equivalent,train,J,nuclear_particle,4.5003878119e-10,4.486906596001221e-10,0.29955675960039946,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton mass energy equivalent in MeV,train,MeV,nuclear_particle,2808.92113668,2787.7641128848827,0.7532081808506672,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton mass in u,train,u,nuclear_particle,3.01550071597,2.996900224235808,0.6168292925842983,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton molar mass,train,kg mol^-1,thermodynamic_statistical,0.00301550071913,0.003051643839481026,1.1985777394028891,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton relative atomic mass,train,,dimensionless_ratio,3.01550071597,2.996900224235808,0.6168292925842983,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton to proton mag. mom. ratio,train,,dimensionless_ratio,1.0666399189,1.0481320970453079,1.7351518095983884,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton-electron mag. mom. ratio,train,,dimensionless_ratio,-0.001620514423,-0.0015978369779143567,1.3993979173391955,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton-electron mass ratio,train,,dimensionless_ratio,5496.92153551,5455.518272827322,0.7532081805281962,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton-neutron mag. mom. ratio,train,,dimensionless_ratio,-1.55718553,-1.5691732880001361,0.7698349213491719,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton-proton mag. mom. ratio,train,,dimensionless_ratio,1.066639908,1.0481320970453079,1.7351508054292788,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,triton-proton mass ratio,test,,dimensionless_ratio,2.99371703403,2.996900224235808,0.10632902741388585,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,unified atomic mass unit,test,kg,general_dimensional,1.66053906892e-27,3.767234427993674e-25,22586.815977439484,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,vacuum electric permittivity,train,F m^-1,relativity_gravity,8.8541878188e-12,8.928609888522086e-12,0.8405296029983242,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,vacuum mag. permeability,train,N A^-2,relativity_gravity,1.25663706127e-06,1.2702318647916665e-06,1.0818400905610017,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,von Klitzing constant,train,ohm,electromagnetic_quantum,25812.807459304513,26646.772065185833,3.2308171329140247,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,W to Z mass ratio,train,,dimensionless_ratio,0.88145,0.8879284227529988,0.7349733680865408,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,weak mixing angle,train,,dimensionless_ratio,0.22305,0.22373498603330066,0.3070997683482028,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Wien displacement law constant,test,m K,general_dimensional,0.0028977685,0.00292661421648,0.9954458570448225,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Wien frequency displacement law constant,train,Hz K^-1,general_dimensional,58789257576.468254,57921234498.61754,1.4764994722405913,False,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,Wien wavelength displacement law constant,train,m K,general_dimensional,0.0028977719551851727,0.00292661421648,0.9953254341915296,True,False,TRAIN_ONLY_GLOBAL
TRAINED_GLOBAL_CALIBRATION,{220} lattice spacing of silicon,train,m,general_dimensional,1.920155714e-10,1.9047400678668106e-10,0.8028331255008483,True,False,TRAIN_ONLY_GLOBAL
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle mass,train,kg,nuclear_particle,6.644657345e-27,3.3435837768e-27,49.680117375563476,False,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle mass energy equivalent,train,J,nuclear_particle,5.9719201997e-10,6.021399060559999e-10,0.8285251511311988,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle mass energy equivalent in MeV,train,MeV,nuclear_particle,3727.3794118,3703.2103755886333,0.6484189974021255,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle mass in u,test,u,nuclear_particle,4.001506179129,4.023887074467362,0.5593117775275868,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle molar mass,train,kg mol^-1,thermodynamic_statistical,0.0040015061833,0.0038970241189681606,2.611068421383131,False,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle relative atomic mass,test,,dimensionless_ratio,4.001506179129,4.002925838345061,0.0354781213000798,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle rms charge radius,train,m,electromagnetic_quantum,1.6785e-15,1.662102421875e-15,0.9769185656836445,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle-electron mass ratio,test,,dimensionless_ratio,7294.29954171,7176.130328608504,1.6200213937717416,False,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,alpha particle-proton mass ratio,train,,dimensionless_ratio,3.972599690252,4.002925838345061,0.7633829345422235,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,Angstrom star,train,m,general_dimensional,1.00001495e-10,1.00001495e-10,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass constant,train,kg,general_dimensional,1.66053906892e-27,1.66053906892e-27,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass constant energy equivalent,test,J,general_dimensional,1.49241808768e-10,1.481494608823544e-10,0.7319315509929758,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass constant energy equivalent in MeV,train,MeV,general_dimensional,931.49410372,931.49410372,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass unit-electron volt relationship,train,eV,quantum_atomic,931494103.72,935585136.6307864,0.43919042476474157,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass unit-hartree relationship,train,E_h,quantum_atomic,34231776.922,34113443.01496059,0.3456843835744934,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass unit-hertz relationship,train,Hz,general_dimensional,2.25234272185e+23,2.025824524192664e+23,10.05700400120642,False,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass unit-inverse meter relationship,train,m^-1,general_dimensional,751300662090000.0,751300662090000.0,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass unit-joule relationship,train,J,general_dimensional,1.49241808768e-10,1.481494608823544e-10,0.7319315509929758,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass unit-kelvin relationship,train,K,thermodynamic_statistical,10809540206700.0,10805242845475.463,0.03975526379811702,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic mass unit-kilogram relationship,train,kg,general_dimensional,1.66053906892e-27,1.66053906892e-27,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of 1st hyperpolarizability,train,C^3 m^3 J^-2,quantum_atomic,3.2063612996e-53,3.2063612996e-53,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of 1st hyperpolarizablity,test,C^3 m^3 J^-2,quantum_atomic,3.20636151e-53,3.2063612996e-53,6.561955013619745e-06,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of 2nd hyperpolarizability,train,C^4 m^4 J^-3,quantum_atomic,6.2353799735e-65,6.23538038675e-65,6.627503080827541e-06,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of 2nd hyperpolarizablity,train,C^4 m^4 J^-3,quantum_atomic,6.2353808e-65,6.23538038675e-65,6.627502202351716e-06,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of action,train,J s,quantum_atomic,1.0545718176461565e-34,1.0545718176461565e-34,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of charge,test,C,quantum_atomic,1.602176634e-19,1.602176634e-19,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of charge density,train,C m^-3,quantum_atomic,1081202386770.0,1081202386770.0,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of current,train,A,quantum_atomic,0.0066236182375082,0.0066236182375082,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric dipole mom.,train,C m,quantum_atomic,8.4783536198e-30,8.4783533549e-30,3.1244273596117585e-06,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric dipole moment,train,C m,quantum_atomic,8.47835309e-30,8.4783533549e-30,3.1244275548526974e-06,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric field,test,V m^-1,quantum_atomic,514220675112.0,515177571240.68005,0.18608666959406808,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric field gradient,train,V m^-2,quantum_atomic,9.7173624424e+21,9.7173624424e+21,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric polarizability,train,C^2 m^2 J^-1,quantum_atomic,1.64877727212e-41,1.6487772730600002e-41,5.7011956804924663e-08,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric polarizablity,train,C^2 m^2 J^-1,quantum_atomic,1.648777274e-41,1.6487772730600002e-41,5.701194128029714e-08,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric potential,train,V,quantum_atomic,27.211386245981,27.211386245981,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric quadrupole mom.,train,C m^2,quantum_atomic,4.4865515185e-40,4.48655137925e-40,3.1037200669576506e-06,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of electric quadrupole moment,train,C m^2,quantum_atomic,4.48655124e-40,4.48655137925e-40,3.103720277799407e-06,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of energy,test,J,quantum_atomic,4.359744722206e-18,4.2316350558011775e-18,2.9384671481407243,False,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of force,train,N,quantum_atomic,8.2387235038e-08,8.2387235038e-08,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of length,train,m,quantum_atomic,5.29177210544e-11,5.3378825178360006e-11,0.8713605098110491,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of mag. dipole mom.,train,J T^-1,quantum_atomic,1.85480201315e-23,1.8548019e-23,6.100381558114296e-06,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of mag. flux density,train,T,quantum_atomic,235051.757077,235051.75707699996,1.238188168370069e-14,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of magn. dipole moment,train,J T^-1,quantum_atomic,1.8548019e-23,1.8548019e-23,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of magn. flux density,train,T,quantum_atomic,235051.757077,235051.75707699996,1.238188168370069e-14,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of magnetizability,train,J T^-2,quantum_atomic,7.8910365794e-29,7.8910365794e-29,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of mass,test,kg,quantum_atomic,9.1093837139e-31,2.514568200852345e-35,99.99723958471853,False,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of mom.um,train,kg m s^-1,quantum_atomic,1.992851882e-24,1.992851898725e-24,8.392495329664808e-07,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of momentum,train,kg m s^-1,quantum_atomic,1.99285191545e-24,1.992851898725e-24,8.392495004467063e-07,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of permittivity,test,F m^-1,quantum_atomic,1.1126500562e-10,1.118292065469576e-10,0.5070785048845416,True,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of time,train,s,quantum_atomic,2.4188843265864e-17,2.4188843265864e-17,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,atomic unit of velocity,train,m s^-1,quantum_atomic,2187691.26216,2187691.26216,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,Avogadro constant,train,mol^-1,general_dimensional,6.02214076e+23,6.02214076e+23,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,Bohr magneton,train,J T^-1,quantum_atomic,9.2740100657e-24,1.8548019e-23,99.99998780031515,False,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,Bohr magneton in eV/T,test,eV T^-1,quantum_atomic,5.7883817982e-05,5.7196200136186994e-05,1.1879275932123778,False,False,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,Bohr magneton in Hz/T,train,Hz T^-1,quantum_atomic,13996244917.1,13996244917.1,0.0,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,Bohr magneton in inverse meter per tesla,train,m^-1 T^-1,quantum_atomic,46.686447719,46.68644792949999,4.5088028979730715e-07,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,Bohr magneton in inverse meters per tesla,train,m^-1 T^-1,quantum_atomic,46.68644814,46.68644792949999,4.5088033138983946e-07,True,True,TRAIN_ONLY_UNIT_SECTOR
TRAINED_UNIT_SECTOR_CALIBRATION,Bohr magneton in K/T,test,K T^-1,quantum_atomic,0.67171381472,0.6712155443882738,0.07417896145755555,True,True,TRAIN_ONLY_UNIT_SECTOR
